0.009832	-0.030888	0.268169	0	0	0	0	0	0	
0	0	0	-0.375914	0.086713	-0.250368	0	0	0	
0	0	0	0	0	0	0.012638	-0.031319	0.269477	
0	0	0	-0.349516	0.05236	-0.175644	0	0	0	
0	0	0	0	0	0	0.012654	-0.031312	0.269486	
0	0	0	-0.284227	0.020299	-0.206203	0	0	0	
0	0	0	0	0	0	0.012671	-0.031305	0.269493	
0	0	0	-0.275606	0.023687	-0.196392	0	0	0	
0	0	0	0	0	0	0.012686	-0.031297	0.2695	
0	0	0	-0.320175	0.061814	-0.224741	0	0	0	
0	0	0	0	0	0	0.012699	-0.031288	0.269506	
0.010754	-0.031444	0.268682	0	0	0	0	0	0	
0	0	0	-0.288975	0.094505	-0.253106	0	0	0	
0	0	0	0	0	0	0.012571	-0.031288	0.269451	
0	0	0	-0.282595	-0.02756	-0.167403	0	0	0	
0	0	0	0	0	0	0.012581	-0.031278	0.269456	
0	0	0	-0.227932	0.013101	-0.202921	0	0	0	
0	0	0	0	0	0	0.012591	-0.031267	0.26946	
0	0	0	-0.200806	0.011828	-0.18885	0	0	0	
0	0	0	0	0	0	0.012601	-0.031254	0.269463	
0	0	0	-0.196793	-0.034089	-0.236504	0	0	0	
0	0	0	0	0	0	0.012608	-0.031243	0.269464	
0.010503	-0.03113	0.267288	0	0	0	0	0	0	
0	0	0	-0.145989	-0.031376	-0.180335	0	0	0	
0	0	0	0	0	0	0.012464	-0.031222	0.269308	
0	0	0	-0.129792	-0.010301	-0.118709	0	0	0	
0	0	0	0	0	0	0.01247	-0.031208	0.269309	
0	0	0	-0.175703	-0.007871	-0.101925	0	0	0	
0	0	0	0	0	0	0.012475	-0.031194	0.26931	
0	0	0	-0.199009	0.066399	-0.069698	0	0	0	
0	0	0	0	0	0	0.012479	-0.031176	0.269312	
0	0	0	-0.209257	0.00849	-0.038984	0	0	0	
0	0	0	0	0	0	0.012482	-0.03116	0.269314	
0	0	0	-0.231731	-0.071938	-0.089329	0	0	0	
0	0	0	0	0	0	0.012484	-0.031145	0.269314	
0.010686	-0.031096	0.268983	0	0	0	0	0	0	
0	0	0	-0.117622	-0.048163	-0.122312	0	0	0	
0	0	0	0	0	0	0.012355	-0.031125	0.269289	
0	0	0	-0.124729	0.038301	-0.036386	0	0	0	
0	0	0	0	0	0	0.012357	-0.031106	0.26929	
0	0	0	-0.162004	-0.020055	-0.058636	0	0	0	
0	0	0	0	0	0	0.012358	-0.031087	0.26929	
0	0	0	-0.192485	-0.073664	-0.178804	0	0	0	
0	0	0	0	0	0	0.012357	-0.03107	0.269288	
0	0	0	-0.109313	-0.110266	-0.141376	0	0	0	
0	0	0	0	0	0	0.012358	-0.031052	0.269286	
0.010105	-0.030823	0.26878	0	0	0	0	0	0	
0	0	0	-0.023529	-0.028887	-0.154301	0	0	0	
0	0	0	0	0	0	0.012195	-0.031017	0.269247	
0	0	0	0.045886	-0.107957	-0.068494	0	0	0	
0	0	0	0	0	0	0.012198	-0.030999	0.269247	
0	0	0	0.094527	-0.1178	-0.119507	0	0	0	
0	0	0	0	0	0	0.012203	-0.030981	0.269245	
0	0	0	0.151809	-0.118196	-0.13955	0	0	0	
0	0	0	0	0	0	0.012209	-0.030962	0.269243	
0.009768	-0.03044	0.268669	0	0	0	0	0	0	
0	0	0	0.253215	-0.103946	-0.129529	0	0	0	
0	0	0	0	0	0	0.012041	-0.030907	0.269199	
0	0	0	0.45703	-0.130713	-0.177084	0	0	0	
0	0	0	0	0	0	0.012055	-0.030889	0.269195	
0	0	0	0.646426	-0.206217	-0.205522	0	0	0	
0	0	0	0	0	0	0.012076	-0.030873	0.26919	
0	0	0	0.769376	-0.187312	-0.209045	0	0	0	
0	0	0	0	0	0	0.012103	-0.030856	0.269185	
0	0	0	0.826771	-0.258658	-0.185531	0	0	0	
0	0	0	0	0	0	0.012134	-0.030842	0.269179	
0.009535	-0.030202	0.268798	0	0	0	0	0	0	
0	0	0	0.964386	-0.347206	-0.123095	0	0	0	
0	0	0	0	0	0	0.011984	-0.030784	0.269147	
0	0	0	1.33752	-0.449054	-0.063353	0	0	0	
0	0	0	0	0	0	0.012037	-0.030775	0.269144	
0	0	0	1.40266	-0.5038	-0.032902	0	0	0	
0	0	0	0	0	0	0.012098	-0.030769	0.269141	
0	0	0	1.54341	-0.615449	-0.022551	0	0	0	
0	0	0	0	0	0	0.012165	-0.030768	0.269138	
0	0	0	1.50945	-0.696298	-0.031047	0	0	0	
0	0	0	0	0	0	0.012244	-0.03077	0.269135	
0.009937	-0.029978	0.268265	0	0	0	0	0	0	
0	0	0	1.74449	-0.714294	-0.067486	0	0	0	
0	0	0	0	0	0	0.012167	-0.030718	0.269068	
0	0	0	1.82831	-0.692161	-0.21886	0	0	0	
0	0	0	0	0	0	0.012274	-0.030726	0.26906	
0	0	0	1.96432	-0.720745	-0.298073	0	0	0	
0	0	0	0	0	0	0.012387	-0.030738	0.26905	
0	0	0	2.03702	-0.66518	-0.354681	0	0	0	
0	0	0	0	0	0	0.012517	-0.030752	0.269039	
0	0	0	2.19429	-0.794142	-0.344973	0	0	0	
0	0	0	0	0	0	0.012664	-0.030772	0.269027	
0.009973	-0.030041	0.268302	0	0	0	0	0	0	
0	0	0	2.27222	-0.77899	-0.392594	0	0	0	
0	0	0	0	0	0	0.012625	-0.030743	0.268961	
0	0	0	2.33747	-0.823776	-0.47952	0	0	0	
0	0	0	0	0	0	0.012798	-0.030772	0.268943	
0	0	0	2.56543	-0.918741	-0.579842	0	0	0	
0	0	0	0	0	0	0.013	-0.030809	0.268921	
0	0	0	2.7439	-0.861789	-0.660569	0	0	0	
0	0	0	0	0	0	0.013211	-0.030848	0.268896	
0	0	0	2.68653	-0.860669	-0.921742	0	0	0	
0	0	0	0	0	0	0.013442	-0.030892	0.268861	
0	0	0	2.89369	-0.882208	-1.01316	0	0	0	
0	0	0	0	0	0	0.013691	-0.030941	0.268821	
0.010416	-0.030409	0.268706	0	0	0	0	0	0	
0	0	0	3.70315	-0.874614	-1.21348	0	0	0	
0	0	0	0	0	0	0.013733	-0.030955	0.268766	
0	0	0	3.5308	-0.47296	-2.96695	0	0	0	
0	0	0	0	0	0	0.014043	-0.031006	0.268669	
0	0	0	3.1457	-0.842353	-2.09176	0	0	0	
0	0	0	0	0	0	0.014359	-0.03107	0.268586	
0	0	0	2.41418	-1.04766	-1.22516	0	0	0	
0	0	0	0	0	0	0.014745	-0.031157	0.268498	
0	0	0	2.49066	-0.773975	-1.42366	0	0	0	
0	0	0	0	0	0	0.015097	-0.03123	0.268408	
0.010907	-0.030673	0.268209	0	0	0	0	0	0	
0	0	0	2.61255	-0.674051	-1.58446	0	0	0	
0	0	0	0	0	0	0.01505	-0.031241	0.268321	
0	0	0	2.69473	-0.196468	-1.74804	0	0	0	
0	0	0	0	0	0	0.015441	-0.03131	0.268205	
0	0	0	6.54294	5.31046	-0.571963	0	0	0	
0	0	0	0	0	0	0.015925	-0.03125	0.268112	
0	0	0	1.21541	2.52576	1.72368	0	0	0	
0	0	0	0	0	0	0.016337	-0.031251	0.268057	
0	0	0	1.20231	0.531079	-0.444318	0	0	0	
0	0	0	0	0	0	0.016714	-0.031287	0.26796	
0.012583	-0.031619	0.268721	0	0	0	0	0	0	
0	0	0	2.2265	0.366728	-0.430827	0	0	0	
0	0	0	0	0	0	0.016849	-0.031344	0.267912	
0	0	0	3.61923	2.19745	-1.02563	0	0	0	
0	0	0	0	0	0	0.017352	-0.031327	0.267788	
0	0	0	3.20645	1.65349	-1.02393	0	0	0	
0	0	0	0	0	0	0.01786	-0.031313	0.267661	
0	0	0	3.47673	1.28743	-1.04903	0	0	0	
0	0	0	0	0	0	0.018389	-0.031297	0.26753	
0.014869	-0.032195	0.266947	0	0	0	0	0	0	
0	0	0	3.80512	1.82588	-1.1674	0	0	0	
0	0	0	0	0	0	0.018694	-0.031322	0.267349	
0	0	0	3.51179	1.52682	-0.914761	0	0	0	
0	0	0	0	0	0	0.019267	-0.031279	0.267211	
0	0	0	4.12622	1.6854	-0.970328	0	0	0	
0	0	0	0	0	0	0.019853	-0.031222	0.267072	
0	0	0	4.25725	1.5297	-1.67323	0	0	0	
0	0	0	0	0	0	0.020478	-0.031156	0.266908	
0	0	0	4.2283	1.31879	-1.95521	0	0	0	
0	0	0	0	0	0	0.021131	-0.031083	0.266729	
0.016916	-0.032622	0.265006	0	0	0	0	0	0	
0	0	0	4.50664	1.10912	-2.11017	0	0	0	
0	0	0	0	0	0	0.021484	-0.031117	0.266422	
0	0	0	4.58155	0.957076	-2.25249	0	0	0	
0	0	0	0	0	0	0.022205	-0.03103	0.266215	
0	0	0	4.69766	1.05537	-2.16166	0	0	0	
0	0	0	0	0	0	0.022985	-0.030925	0.265992	
0	0	0	4.57414	0.549587	-1.92946	0	0	0	
0	0	0	0	0	0	0.023696	-0.030837	0.265789	
0	0	0	4.87674	0.819891	-1.77515	0	0	0	
0	0	0	0	0	0	0.024499	-0.030725	0.265563	
0.020402	-0.032935	0.265823	0	0	0	0	0	0	
0	0	0	5.06537	1.05261	-1.67668	0	0	0	
0	0	0	0	0	0	0.024998	-0.030765	0.265358	
0	0	0	5.16314	1.08011	-1.75485	0	0	0	
0	0	0	0	0	0	0.02584	-0.030636	0.265117	
0	0	0	5.12326	1.08085	-1.64127	0	0	0	
0	0	0	0	0	0	0.02672	-0.030498	0.264865	
0	0	0	5.1283	0.622329	-1.68184	0	0	0	
0	0	0	0	0	0	0.02766	-0.030358	0.264593	
0	0	0	5.56969	0.760321	-1.74821	0	0	0	
0	0	0	0	0	0	0.028598	-0.030215	0.264321	
0	0	0	5.22793	0.727635	-1.38548	0	0	0	
0	0	0	0	0	0	0.02957	-0.030064	0.264045	
0	0	0	5.05461	0.774246	-1.27635	0	0	0	
0	0	0	0	0	0	0.030553	-0.029908	0.263767	
0	0	0	5.0296	0.854588	-1.00042	0	0	0	
0	0	0	0	0	0	0.031581	-0.029741	0.263482	
0	0	0	5.0818	0.801553	-1.21317	0	0	0	
0	0	0	0	0	0	0.032635	-0.029571	0.263185	
0	0	0	4.57695	0.355662	-1.11124	0	0	0	
0	0	0	0	0	0	0.033712	-0.029406	0.262882	
0	0	0	4.04017	-0.679785	-0.939966	0	0	0	
0	0	0	0	0	0	0.0348	-0.029261	0.262578	
0.029434	-0.032126	0.262163	0	0	0	0	0	0	
0	0	0	4.1575	-0.835486	-1.16006	0	0	0	
0	0	0	0	0	0	0.035503	-0.02934	0.262228	
0	0	0	4.57094	-0.154685	-1.55225	0	0	0	
0	0	0	0	0	0	0.036646	-0.029182	0.261899	
0	0	0	4.1799	-0.142514	-1.62942	0	0	0	
0	0	0	0	0	0	0.037803	-0.029024	0.261563	
0	0	0	3.49875	-0.178403	-0.773157	0	0	0	
0	0	0	0	0	0	0.039009	-0.028862	0.261229	
0	0	0	3.72687	-0.498663	-0.262123	0	0	0	
0	0	0	0	0	0	0.040304	-0.028701	0.260885	
0.034454	-0.030632	0.258304	0	0	0	0	0	0	
0	0	0	3.60642	0.133647	-0.411096	0	0	0	
0	0	0	0	0	0	0.040946	-0.028705	0.260391	
0	0	0	2.97418	0.197227	-0.17443	0	0	0	
0	0	0	0	0	0	0.042179	-0.028542	0.260063	
0	0	0	2.65957	-0.207169	0.140024	0	0	0	
0	0	0	0	0	0	0.043411	-0.02839	0.259744	
0	0	0	2.1995	-0.729189	0.42532	0	0	0	
0	0	0	0	0	0	0.044666	-0.02825	0.259427	
0.04239	-0.030135	0.257332	0	0	0	0	0	0	
0	0	0	2.71692	-0.220285	0.347955	0	0	0	
0	0	0	0	0	0	0.045687	-0.028255	0.25897	
0	0	0	2.16494	-0.357544	0.707418	0	0	0	
0	0	0	0	0	0	0.04697	-0.028111	0.258662	
0	0	0	1.74946	-0.847827	0.092551	0	0	0	
0	0	0	0	0	0	0.048259	-0.027982	0.258342	
0	0	0	1.57633	-1.00291	-0.013535	0	0	0	
0	0	0	0	0	0	0.049519	-0.027863	0.258031	
0	0	0	1.86711	-0.681138	0.138251	0	0	0	
0	0	0	0	0	0	0.050804	-0.027739	0.257725	
0.049837	-0.029184	0.253987	0	0	0	0	0	0	
0	0	0	1.68947	-0.481699	0.31689	0	0	0	
0	0	0	0	0	0	0.051982	-0.027729	0.257151	
0	0	0	1.04454	-1.15109	-0.001662	0	0	0	
0	0	0	0	0	0	0.053255	-0.027627	0.256849	
0	0	0	0.967081	-0.579314	-0.425005	0	0	0	
0	0	0	0	0	0	0.054557	-0.027515	0.256535	
0	0	0	0.651011	0.495309	0.095954	0	0	0	
0	0	0	0	0	0	0.055822	-0.027384	0.256243	
0	0	0	0.529122	0.695533	0.569458	0	0	0	
0	0	0	0	0	0	0.057095	-0.027252	0.255965	
0.058408	-0.028865	0.251575	0	0	0	0	0	0	
0	0	0	-0.082585	0.03505	1.36974	0	0	0	
0	0	0	0	0	0	0.058399	-0.027264	0.255387	
0	0	0	-0.772652	-0.323574	0.760843	0	0	0	
0	0	0	0	0	0	0.059613	-0.027162	0.255126	
0	0	0	-0.862623	-0.173482	0.787134	0	0	0	
0	0	0	0	0	0	0.060943	-0.027048	0.254846	
0	0	0	-1.49179	-0.441139	0.503856	0	0	0	
0	0	0	0	0	0	0.062128	-0.026951	0.254593	
0	0	0	-2.14472	-0.876597	0.108667	0	0	0	
0	0	0	0	0	0	0.063228	-0.026872	0.254348	
0.066633	-0.028295	0.248614	0	0	0	0	0	0	
0	0	0	-1.68485	-0.553494	0.011323	0	0	0	
0	0	0	0	0	0	0.064643	-0.026891	0.253663	
0	0	0	-1.35975	-0.298225	0.458018	0	0	0	
0	0	0	0	0	0	0.065791	-0.0268	0.253424	
0	0	0	-1.78286	-0.635068	0.583595	0	0	0	
0	0	0	0	0	0	0.066962	-0.026716	0.253183	
0	0	0	-1.91677	-0.4667	0.738024	0	0	0	
0	0	0	0	0	0	0.068019	-0.026639	0.252971	
0	0	0	-2.69951	-0.44139	0.896606	0	0	0	
0	0	0	0	0	0	0.069085	-0.02656	0.25276	
0	0	0	-3.04229	-0.01077	0.944401	0	0	0	
0	0	0	0	0	0	0.070112	-0.026476	0.252559	
0.075456	-0.02831	0.246769	0	0	0	0	0	0	
0	0	0	-3.44827	0.061413	1.0861	0	0	0	
0	0	0	0	0	0	0.071568	-0.026529	0.251916	
0	0	0	-4.0783	-0.205244	0.958651	0	0	0	
0	0	0	0	0	0	0.072483	-0.026458	0.251736	
0	0	0	-4.4957	-0.67948	1.11769	0	0	0	
0	0	0	0	0	0	0.073412	-0.026397	0.251558	
0	0	0	-4.29741	-0.35675	1.24491	0	0	0	
0	0	0	0	0	0	0.074333	-0.026329	0.251388	
0.084361	-0.028138	0.244866	0	0	0	0	0	0	
0	0	0	-4.8322	-0.39154	1.45449	0	0	0	
0	0	0	0	0	0	0.075859	-0.026408	0.25076	
0	0	0	-5.05474	-0.329176	1.50862	0	0	0	
0	0	0	0	0	0	0.076663	-0.026348	0.25062	
0	0	0	-4.82165	-0.136477	1.79295	0	0	0	
0	0	0	0	0	0	0.077447	-0.026285	0.250494	
0	0	0	-5.00336	-0.380149	1.85072	0	0	0	
0	0	0	0	0	0	0.078188	-0.026231	0.250383	
0	0	0	-4.90424	-0.931558	1.70561	0	0	0	
0	0	0	0	0	0	0.078875	-0.026192	0.250283	
0.094097	-0.02797	0.244338	0	0	0	0	0	0	
0	0	0	-4.67498	-0.663454	1.7113	0	0	0	
0	0	0	0	0	0	0.080831	-0.026274	0.249728	
0	0	0	-4.94797	-0.665523	1.60785	0	0	0	
0	0	0	0	0	0	0.081286	-0.026247	0.24967	
0	0	0	-5.08961	-0.389845	1.73533	0	0	0	
0	0	0	0	0	0	0.081837	-0.026209	0.249609	
0	0	0	-5.42357	-0.543557	1.79799	0	0	0	
0	0	0	0	0	0	0.082356	-0.026176	0.249561	
0	0	0	-5.66302	-0.723904	1.59505	0	0	0	
0	0	0	0	0	0	0.082833	-0.026151	0.249521	
0.101927	-0.027547	0.243558	0	0	0	0	0	0	
0	0	0	-5.52543	-0.923651	1.50997	0	0	0	
0	0	0	0	0	0	0.084702	-0.026239	0.249049	
0	0	0	-5.53996	-1.09921	1.334	0	0	0	
0	0	0	0	0	0	0.085176	-0.02623	0.249026	
0	0	0	-5.56636	-1.13979	1.34717	0	0	0	
0	0	0	0	0	0	0.0855	-0.026232	0.249019	
0	0	0	-5.7472	-1.308	1.32999	0	0	0	
0	0	0	0	0	0	0.085757	-0.026241	0.249022	
0	0	0	-5.93615	-1.32836	1.16781	0	0	0	
0	0	0	0	0	0	0.086014	-0.026258	0.249032	
0.108485	-0.026564	0.242014	0	0	0	0	0	0	
0	0	0	-5.94614	-1.6195	1.11563	0	0	0	
0	0	0	0	0	0	0.087906	-0.026311	0.248533	
0	0	0	-6.05482	-1.43735	0.940041	0	0	0	
0	0	0	0	0	0	0.088073	-0.026344	0.248554	
0	0	0	-6.54131	-1.58521	1.12621	0	0	0	
0	0	0	0	0	0	0.088199	-0.026391	0.248593	
0	0	0	-6.44778	-1.81726	0.841451	0	0	0	
0	0	0	0	0	0	0.088276	-0.026452	0.248634	
0	0	0	-6.68958	-1.65667	0.650674	0	0	0	
0	0	0	0	0	0	0.088302	-0.026518	0.248678	
0.114588	-0.025923	0.241887	0	0	0	0	0	0	
0	0	0	-6.55432	-0.902625	0.833742	0	0	0	
0	0	0	0	0	0	0.090232	-0.026531	0.248231	
0	0	0	-6.45785	-0.329349	1.21638	0	0	0	
0	0	0	0	0	0	0.090183	-0.026585	0.248302	
0	0	0	-6.54446	0.309973	1.71862	0	0	0	
0	0	0	0	0	0	0.090081	-0.026632	0.248396	
0	0	0	-6.96389	0.717036	2.38685	0	0	0	
0	0	0	0	0	0	0.089912	-0.026677	0.248518	
0	0	0	-7.59943	0.71038	2.44087	0	0	0	
0	0	0	0	0	0	0.089697	-0.026717	0.248642	
0.119451	-0.025833	0.241941	0	0	0	0	0	0	
0	0	0	-7.73486	0.637178	2.14516	0	0	0	
0	0	0	0	0	0	0.091635	-0.026696	0.248274	
0	0	0	-7.74418	0.679575	1.95693	0	0	0	
0	0	0	0	0	0	0.091328	-0.026739	0.248411	
0	0	0	-7.60159	0.573324	1.89815	0	0	0	
0	0	0	0	0	0	0.090972	-0.026783	0.248561	
0	0	0	-7.5081	0.520839	1.87463	0	0	0	
0	0	0	0	0	0	0.090566	-0.026825	0.248723	
0	0	0	-7.50681	0.605622	1.87196	0	0	0	
0	0	0	0	0	0	0.090107	-0.026861	0.248899	
0	0	0	-7.43231	0.584473	1.85892	0	0	0	
0	0	0	0	0	0	0.089593	-0.026895	0.249089	
0.123276	-0.025797	0.241738	0	0	0	0	0	0	
0	0	0	-7.08872	0.121111	1.56962	0	0	0	
