66.7278	0.042141	-0.034377	-0.068158
66.7306	0.070735	-0.039174	0.020311
66.7334	0.015653	0.032577	-0.092123
66.7361	0.075456	-0.056006	-0.046735
66.7389	0.049006	0.01563	-0.125609
66.7416	0.013045	-0.025221	-0.075177
66.7445	0.110995	-0.080497	0.049347
66.7472	0.053242	0.079663	-0.017609
66.75	0.031555	-0.112022	-0.051171
66.7527	0.069662	-0.002132	-0.063011
66.7556	0.031057	0.059841	-0.072508
66.7583	0.061922	0.002178	-0.034243
66.7611	0.025907	0.00678	-0.098761
66.7639	0.061657	0.020995	-0.029294
66.7666	0.03744	0.073402	-0.038793
66.7694	0.066148	-0.072748	-0.08666
66.7722	0.039829	-0.077647	-0.115232
66.775	0.013501	-0.034642	-0.069576
66.7778	0.051727	-0.037127	-0.043214
66.7805	0.068229	0.079939	0.014357
66.7833	0.044219	0.017594	-0.023932
66.7862	0.053632	0.027048	-0.06466
66.7889	-0.018078	-0.025602	-0.033428
66.7916	0.025131	-0.035179	-0.114762
66.7944	0.051594	-0.00887	-0.059504
66.7972	0.082805	-0.071099	-0.100193
66.8	0.013666	-0.10687	-0.054551
66.8027	0.088088	0.010505	-0.061578
66.8056	-0.004961	-0.046848	-0.0925
66.8083	0.107664	-0.068457	-0.123505
66.8111	0.090996	-0.137732	-0.001488
66.8139	0.083904	-0.094548	-0.078125
66.8167	0.007415	-0.060928	0.000957
66.8195	0.055469	-0.060835	-0.027739
66.8223	0.065126	-0.079944	-0.046886
66.8252	0.053164	0.037383	-0.061206
66.8279	0.060471	-0.113383	-0.020515
66.8306	0.022265	-0.041487	-0.034824
66.8334	0.043796	-0.063017	0.005834
66.8361	0.089365	-0.067775	-0.046828
66.8389	0.077425	-0.072509	-0.054049
66.8416	0.04151	-0.043722	0.032121
66.8445	0.055753	0.075889	0.001032
66.8473	0.089204	-0.051068	-0.011
66.8501	0.081917	-0.065469	0.020067
66.8528	0.074563	-0.046338	-0.013604
66.8556	0.098438	-0.060744	-0.042376
66.8586	0.069611	-0.027296	-0.044759
66.8611	0.086143	0.01572	-0.008954
66.8639	0.04996	-0.060952	0.050689
66.8667	0.064029	0.001233	0.074435
66.8695	0.061465	-0.042017	-0.016577
66.8722	0.082559	0.082188	0.031269
66.875	0.056022	-0.054415	0.012018
66.8778	0.074967	-0.006643	0.019139
66.8806	0.045975	0.067479	0.026219
66.8833	0.093556	0.031271	-0.038423
66.8861	0.076586	-0.019053	0.011695
66.8889	0.10498	0.009484	0.016378
66.8916	0.028283	-0.10054	-0.017397
66.8944	0.02823	0.016691	-0.077168
66.8972	0.099906	-0.026571	-0.103504
66.9	0.085478	-0.021807	-0.050841
66.9028	0.008859	0.052292	-0.060211
66.9055	0.0257	-0.057881	-0.060129
66.9083	0.018536	-0.067446	-0.074495
66.9111	0.01618	0.006778	-0.024133
66.9139	0.061558	0.025775	-0.055195
66.9166	0.006586	-0.010184	-0.074194
66.9195	0.035522	-0.069905	-0.062207
66.9222	0.014041	-0.007613	-0.06695
66.9249	0.064434	0.042693	-0.078835
66.9277	0.007284	-0.06249	-0.069159
66.9305	0.036212	-0.088694	-0.05717
66.9333	0.012385	-0.040654	-0.018895
66.9361	0.055698	-0.076397	-0.028495
66.9388	0.055803	-0.069042	-0.016628
66.9416	0.031809	0.00752	-0.050104
66.9443	0.046427	-0.138373	-0.021364
66.9471	0.077631	-0.095189	-0.042938
66.9499	0.010752	-0.032847	-0.023678
66.9527	-0.005753	-0.051857	-0.035575
66.9555	0.054222	-0.090034	-0.059601
66.9583	-0.000758	-0.039575	-0.009402
66.9611	0.02325	-0.039454	-0.002309
66.9639	0.035145	-0.005865	0.052618
66.9666	0.018493	-0.053581	-0.00019
66.9694	0.123681	-0.060709	0.021091
66.9722	-0.000641	-0.144249	-0.048497
66.9749	0.071233	-0.115311	-0.000823
66.9777	0.032885	-0.09607	-0.00335
66.9804	0.047221	-0.055403	-0.034461
66.9833	0.027916	0.004265	-0.008001
66.986	0.037482	-0.046084	-0.04148
66.9889	0.006544	-0.060355	-0.043794
66.9916	0.035156	-0.003059	-0.053273
66.9944	0.015938	0.092551	-0.045907
