0	0.029293	-0.277688	-0.157615
0.002841	0.021932	-0.148344	-0.193525
0.00571394	0.093561	-0.043472	-0.107284
0.00857782	0.105277	0.008585	-0.07852
0.0113339	0.162386	0.005527	-0.02819
0.014159	0.054683	0.007281	-0.00664
0.0169618	0.121844	-0.048275	-0.104844
0.019748	0.076725	-0.041614	-0.183912
0.022516	0.089264	-0.061199	-0.104926
0.0253069	0.061224	-0.090603	-0.184026
0.028167	2.5e-05	-0.100855	-0.13622
0.0309298	0.022785	0.010662	-0.098009
0.0337498	-0.045042	-0.004739	-0.06702
0.0365388	0.009199	-0.012924	-0.052788
0.0393238	-0.113234	-0.097501	-0.060165
0.0421238	-0.115914	-0.017075	-0.05796
0.0449238	-0.161538	-0.042002	0.001711
0.0477118	-0.14264	0.131329	-0.008064
0.0505149	-0.044943	0.05808	-0.029793
0.053308	-0.124275	0.073409	-0.06591
0.0561008	-0.158186	0.055283	-0.025379
0.0588889	-0.134562	0.018049	-0.011199
0.0617349	-0.189785	0.171806	0.012541
0.0645239	-0.125612	0.129271	0.005178
0.0672688	-0.090494	0.105965	0.009818
0.070087	-0.167882	0.202332	0.076725
0.0729389	-0.20477	0.269946	0.033479
0.0757098	-0.141554	0.189233	0.062128
0.078573	-0.119318	0.285749	0.042902
0.0813229	-0.102096	0.305637	-0.014624
0.084163	-0.085128	0.390103	-0.062547
0.086941	-0.061199	0.383814	-0.007465
0.0897839	-0.099471	0.435108	0.040428
0.0925169	-0.09248	0.36236	-0.002666
0.0953279	-0.135674	0.37111	-0.050563
0.0981328	-0.143068	0.472973	-0.043361
0.100942	-0.1194	0.345643	-0.084051
0.103747	-0.153267	0.407537	-0.05049
0.106608	-0.180109	0.479434	0.002249
0.109406	-0.168761	0.293476	-0.067146
0.112213	-0.219528	0.430541	-0.026383
0.114979	-0.153231	0.390877	0.023986
0.117816	-0.170527	0.291455	0.016854
0.120604	-0.178311	0.319158	-0.021408
0.123352	-0.210211	0.3277	0.036147
0.126176	-0.192124	0.346	-0.009257
0.128999	-0.240889	0.165831	-0.006778
0.131753	-0.251296	0.184571	-0.013882
0.134589	-0.269185	0.141171	-0.044912
0.137339	-0.291752	0.054894	-0.037627
0.140212	-0.176143	0.085893	-0.035069
0.143018	-0.273302	0.040268	-0.008596
0.145834	-0.262953	0.049745	-0.025211
0.148629	-0.319848	0.064068	-0.089711
0.151428	-0.328754	0.051933	-0.106316
0.15423	-0.301735	0.034995	-0.1349
0.157061	-0.288976	0.056175	-0.125174
0.159832	-0.28588	0.046232	-0.15376
0.162659	-0.294941	-0.047334	-0.100901
0.165415	-0.258495	0.038472	-0.079178
0.168229	-0.250678	0.01643	-0.0407
0.171071	-0.283545	0.013555	-0.093238
0.173883	-0.316229	0.084592	-0.049991
0.176682	-0.305639	-0.066747	-0.071425
0.179473	-0.27841	-0.045924	-0.114403
0.182281	-0.287194	-0.058635	-0.025646
0.185081	-0.288955	-0.092893	-0.087764
0.187871	-0.293037	0.023337	-0.04211
0.190691	-0.333124	-0.099709	-0.135362
0.193468	-0.232134	-0.06491	-0.075314
0.196275	-0.221985	0.046301	-0.032044
0.199075	-0.295679	0.040207	-0.11092
0.20186	-0.2711	-0.09016	-0.050891
0.204695	-0.186712	0.049748	-0.057918
0.207487	-0.215118	-0.011447	-0.155937
0.210281	-0.195542	0.09729	-0.129422
0.213104	-0.188101	0.031302	-0.083734
0.215865	-0.154367	0.125354	-0.114681
0.218702	-0.122752	0.118737	-0.011532
0.221457	-0.169744	0.147886	-0.020984
0.224253	-0.190105	0.136278	0.065341
0.227106	-0.191287	0.201175	0.125319
0.229925	-0.235706	0.203879	-0.001506
0.232679	-0.134189	0.146753	-0.044489
0.235467	-0.159565	0.089902	-0.018025
0.238289	-0.065574	0.112185	-0.020267
0.241161	-0.108287	0.039188	0.020614
0.243985	-0.053251	-0.028402	0.054345
0.246793	0.058478	-0.088328	0.090537
0.249561	0.157629	-0.159771	0.193835
0.25235	0.241597	-0.252131	0.199
0.255215	0.26756	-0.298501	0.127562
0.258036	0.42161	-0.404002	0.106515
0.260831	0.436576	-0.51833	0.140559
0.263602	0.527357	-0.615076	0.129149
0.266381	0.596164	-0.637403	0.124944
0.269228	0.709806	-0.678697	0.17587
0.272018	0.651314	-0.646001	0.219575
0.274787	0.721409	-0.607899	0.205841
0.277616	0.677189	-0.515091	0.170491
0.280409	0.724203	-0.671283	0.106375
0.2832	0.723339	-0.616706	0.073378
0.286014	0.676944	-0.657867	0.064324
0.288812	0.692451	-0.596051	0.060072
0.291588	0.673042	-0.561036	0.010238
0.29439	0.707283	-0.500976	-0.099532
0.297228	0.729638	-0.410123	-0.120694
0.300009	0.793239	-0.484711	-0.199379
0.302847	0.789783	-0.391814	-0.17029
0.305678	0.822263	-0.354296	-0.157969
0.308449	0.858308	-0.353647	-0.227148
0.311308	0.892019	-0.208214	-0.281945
0.314135	0.850367	-0.264074	-0.396701
0.316942	0.824411	-0.234411	-0.260064
0.319765	0.827674	-0.152758	-0.374924
0.322569	0.80994	-0.210527	-0.485024
0.325365	0.761709	-0.11797	-0.444271
0.328213	0.678567	-0.061762	-0.525725
0.331047	0.617071	-0.070741	-0.53533
0.333883	0.54515	-0.058646	-0.406119
0.336669	0.50513	-0.013426	-0.523645
0.339476	0.451437	-0.056916	-0.459198
0.342274	0.479697	-0.040949	-0.344488
0.345089	0.422334	-0.089867	-0.421419
0.347867	0.377423	-0.110288	-0.393006
0.350665	0.297252	-0.193004	-0.29758
0.353485	0.241336	-0.079713	-0.27882
0.356333	0.195546	-0.081657	-0.214595
0.359152	0.123881	-0.270069	-0.133651
0.361984	0.126347	-0.185611	-0.134135
0.364784	0.047905	-0.197259	-0.03886
0.367574	0.0459	-0.146709	-0.027403
0.370386	0.005578	-0.15123	0.019973
0.373173	0.082382	-0.160715	0.045805
0.376021	-0.010674	-0.151041	0.08838
0.378825	-0.022489	-0.077001	0.162099
0.381612	-0.053676	-0.08681	0.128048
0.384456	-0.054027	0.008598	0.168263
0.387285	-0.147614	-0.008521	0.182114
0.390112	-0.028753	0.057994	0.196012
0.392917	-0.03944	0.062385	0.193158
0.395798	-0.131832	0.102852	0.104095
0.398575	-0.025686	0.128962	0.108454
0.401372	-0.113835	0.176841	0.024218
0.404175	-0.132542	0.196177	0.04296
0.406963	-0.12758	0.306575	-0.012525
0.409799	-0.170508	0.211521	-0.051249
0.412573	-0.144029	0.231653	-0.02771
0.415366	-0.294787	0.309571	-0.164637
0.418172	-0.225444	0.210831	-0.114737
0.420966	-0.309247	0.243946	-0.158261
0.423798	-0.323699	0.143513	-0.120347
0.426575	-0.311706	0.129465	-0.12795
0.429401	-0.447915	0.154031	-0.142768
0.432205	-0.406894	0.025922	-0.164775
0.434987	-0.409727	0.089559	-0.040624
0.437769	-0.42688	0.047767	-0.084128
0.440601	-0.420087	0.037166	-0.010279
0.443446	-0.394047	0.000306	0.02045
0.446262	-0.322886	-0.048473	0.063185
0.449019	-0.411984	-0.044986	0.137038
0.451822	-0.386358	-0.02219	0.1175
0.454653	-0.360686	-0.040715	0.136281
0.457426	-0.29701	-0.080384	0.140719
0.460237	-0.271802	-0.132588	0.106849
0.463056	-0.265878	-0.065185	0.130469
0.465835	-0.233836	0.063621	0.096628
0.468663	-0.221174	0.132122	0.117892
0.47148	-0.153684	0.171603	0.184682
0.474244	-0.158239	0.201449	0.059888
0.477046	-0.143697	0.317027	0.006948
0.479885	-0.179282	0.439504	-0.074753
0.482704	-0.119182	0.485195	-0.034298
0.48554	-0.092748	0.396425	-0.03934
0.488369	-0.212143	0.48518	-0.156975
0.491115	-0.135329	0.595281	-0.130898
0.493945	-0.19995	0.604713	-0.100019
0.496734	-0.178297	0.666973	-0.143394
0.499507	-0.156945	0.567119	-0.198712
0.50234	-0.221882	0.556377	-0.11751
0.505113	-0.190828	0.569454	-0.127337
0.507879	-0.219767	0.554034	-0.122783
0.510703	-0.191507	0.46523	-0.101432
0.513531	-0.244332	0.343776	-0.07053
0.516331	-0.337413	0.230283	-0.020509
0.519134	-0.285103	0.22765	0.022398
0.521912	-0.337828	0.127407	0.036537
0.524697	-0.424069	0.039626	0.074626
0.527512	-0.488564	0.104994	0.052818
0.530336	-0.44097	-0.00133	0.081361
0.533115	-0.539694	-0.119219	0.138665
0.535915	-0.633493	-0.20544	0.126506
0.538713	-0.553118	-0.133931	0.095248
0.541525	-0.604222	-0.298683	0.119056
0.544319	-0.552646	-0.257817	0.123728
0.547069	-0.491875	-0.276843	0.099704
0.549938	-0.439202	-0.267534	0.056605
0.552697	-0.508898	-0.315684	0.118911
0.555564	-0.476348	-0.28048	0.028006
0.558338	-0.468635	-0.206996	0.119214
0.561141	-0.398501	-0.181833	0.126577
0.563965	-0.274155	-0.233257	0.047807
0.566764	-0.248074	-0.091389	0.028915
0.569563	-0.143245	-0.122053	0.108251
0.572384	-0.053335	-0.078643	-0.023126
0.575147	0.060467	0.026597	0.029916
0.577959	0.090378	0.045439	0.035062
0.58076	0.144275	0.042772	-0.0532
0.583589	0.150283	0.090336	-0.028902
0.58637	0.134879	0.128247	0.033703
0.589192	0.191508	0.089755	-0.131236
0.591925	0.162015	0.11355	-0.190806
0.594773	0.139782	0.137357	-0.106686
0.597553	0.275334	0.297276	-0.120732
0.600353	0.207648	0.203568	-0.180319
0.603168	0.226156	0.234187	-0.177634
0.605934	0.230327	0.188382	-0.182136
0.60871	0.215603	0.171354	-0.16511
0.611545	0.251286	0.190428	-0.174439
0.61431	0.153409	0.090063	-0.188613
0.617118	0.230375	0.147743	-0.171651
0.61994	0.116433	0.181459	-0.193076
0.622757	0.122432	0.157759	-0.238465
0.625588	0.097507	0.112567	-0.214423
0.62839	0.103993	0.115244	-0.16885
0.631124	0.170274	-0.051464	-0.144822
0.633978	0.143455	-0.017206	-0.20465
0.636783	0.150291	0.024204	-0.161504
0.639616	0.149941	-0.063519	-0.195
0.64242	0.144985	-0.050835	-0.16624
0.64515	0.118557	-0.083677	-0.166229
0.647996	0.113907	-0.097442	-0.091996
0.650807	0.140436	-0.123273	-0.113567
0.653586	0.126343	-0.211431	-0.070481
0.656399	0.102791	-0.137207	-0.106443
0.659153	0.105653	-0.144598	-0.051402
0.661971	0.261398	-0.207176	-0.128051
0.664794	0.268639	-0.07637	-0.092131
0.667578	0.237505	-0.192329	-0.106505
0.670366	0.304598	-0.150576	-0.159205
0.673121	0.271448	-0.066162	-0.010758
0.675964	0.343312	0.003606	-0.025137
0.678803	0.348435	-0.029669	-0.097026
0.68156	0.408494	-0.007902	-0.049156
0.684397	0.372842	-0.031636	-0.070748
0.687136	0.411353	0.035291	-0.101912
0.689984	0.399846	0.059226	-0.137894
0.692782	0.307421	0.078426	-0.178714
0.695626	0.390117	0.183582	-0.085444
0.698387	0.310285	0.114179	-0.16225
0.701161	0.257018	0.050123	-0.088188
0.70397	0.266096	0.086696	-0.078799
0.706792	0.230032	0.097227	-0.14369
0.709594	0.180078	0.100549	-0.09606
0.712379	0.125564	0.022796	-0.137067
0.715106	0.119316	0.026506	-0.032012
0.718046	0.074955	-0.050821	-0.082654
0.720837	-0.047991	-0.054086	-0.142922
0.723644	-0.034472	-0.071521	-0.06667
0.726473	-0.104516	-0.112919	-0.148512
0.729193	-0.112159	-0.151808	-0.122597
0.732085	-0.122122	-0.183338	-0.072738
0.734869	-0.175065	-0.083601	-0.094749
0.737713	-0.199321	-0.182496	-0.147889
0.740538	-0.242718	-0.190534	-0.019016
0.743313	-0.266904	-0.143984	-0.074566
0.746171	-0.240846	-0.205074	-0.043893
0.748944	-0.171889	-0.154032	-0.01081
0.751798	-0.346845	-0.120124	-0.040043
0.754653	-0.258685	-0.093647	-0.009372
0.757427	-0.22364	-0.074754	-0.067277
