-0.00200523	0.071993	0.403898	0	0	0	-0.00734122	-0.0470678	0.068793	0	0	0
-0.00200523	0.071993	0.403898	0	0	0	0.0345416	-0.0277645	0.000161516	0	0	0
-0.00200523	0.071993	0.403898	0	0	0	0.0543158	-0.0892692	0.0378195	0	0	0
-0.00200523	0.071993	0.403898	0	0	0	0.00241685	-0.0716688	0.0397827	0	0	0
-0.00210284	0.0721438	0.404836	0	0	0	0.00241685	-0.0716688	0.0397827	-0.002103	0.072144	0.404838
-0.00210284	0.0721438	0.404836	0	0	0	0.00741213	-0.139452	0.0230042	0	0	0
-0.00210284	0.0721438	0.404836	0	0	0	0.0360341	-0.108366	-0.0435579	0	0	0
-0.00210284	0.0721438	0.404836	0	0	0	-0.0265697	-0.0832097	0.0562041	0	0	0
-0.00210284	0.0721438	0.404836	0	0	0	0.0597787	-0.0787662	0.0164336	0	0	0
-0.00210284	0.0721438	0.404836	0	0	0	0.00696317	-0.157394	0.0412701	0	0	0
-0.00211198	0.0721839	0.404978	0	0	0	0.00696317	-0.157394	0.0412701	-0.002112	0.072184	0.404978
-0.00211198	0.0721839	0.404978	0	0	0	-0.0469432	-0.136521	-0.0755857	0	0	0
-0.00211198	0.0721839	0.404978	0	0	0	-0.00698016	-0.146505	-0.0145508	0	0	0
-0.00211198	0.0721839	0.404978	0	0	0	0.00186918	-0.056763	-0.0433822	0	0	0
-0.00211198	0.0721839	0.404978	0	0	0	-0.0155886	-0.079238	-0.0196534	0	0	0
-0.00211198	0.0721839	0.404978	0	0	0	-0.0105581	-0.106191	-0.019049	0	0	0
-0.00210801	0.0721251	0.404207	0	0	0	-0.0105581	-0.106191	-0.019049	-0.002108	0.072125	0.404206
-0.00210801	0.0721251	0.404207	0	0	0	-0.00944236	-0.0482125	0.0728976	0	0	0
-0.00210801	0.0721251	0.404207	0	0	0	-0.0169215	-0.103499	-0.0480561	0	0	0
-0.00210801	0.0721251	0.404207	0	0	0	0.00795986	-0.0644841	-0.0111426	0	0	0
-0.00210801	0.0721251	0.404207	0	0	0	-0.0252752	-0.0599494	-0.0375966	0	0	0
-0.00210801	0.0721251	0.404207	0	0	0	-0.0302548	-0.108528	-0.00574597	0	0	0
-0.00211499	0.0720891	0.403909	0	0	0	-0.0302548	-0.108528	-0.00574597	-0.002115	0.072089	0.403909
-0.00211499	0.0720891	0.403909	0	0	0	-0.0168865	-0.116956	-0.00550295	0	0	0
-0.00211499	0.0720891	0.403909	0	0	0	-0.0430768	-0.0446212	-0.0369826	0	0	0
-0.00211499	0.0720891	0.403909	0	0	0	-0.0542205	0.00536568	0.0641259	0	0	0
-0.00211499	0.0720891	0.403909	0	0	0	-0.0548939	-0.0725794	-0.00192582	0	0	0
-0.00211499	0.0720891	0.403909	0	0	0	-0.0652492	-0.073738	-0.0357911	0	0	0
-0.00209903	0.0723386	0.404599	0	0	0	-0.0652492	-0.073738	-0.0357911	-0.002099	0.072339	0.4046
-0.00209903	0.0723386	0.404599	0	0	0	-0.0437982	-0.0771186	-0.00921502	0	0	0
-0.00209903	0.0723386	0.404599	0	0	0	-0.0418089	-0.10986	0.00233486	0	0	0
-0.00209903	0.0723386	0.404599	0	0	0	-0.0242584	-0.0854864	0.0209692	0	0	0
-0.00209903	0.0723386	0.404599	0	0	0	-0.0605507	-0.0505251	0.0397493	0	0	0
-0.00209903	0.0723386	0.404599	0	0	0	-0.060841	-0.0381746	-0.0518264	0	0	0
-0.00209101	0.0722991	0.404276	0	0	0	-0.060841	-0.0381746	-0.0518264	-0.002091	0.072299	0.404275
-0.00209101	0.0722991	0.404276	0	0	0	-0.0939389	0.00300868	-0.0233762	0	0	0
-0.00209101	0.0722991	0.404276	0	0	0	-0.0365744	-0.0579572	-0.00805356	0	0	0
-0.00209101	0.0722991	0.404276	0	0	0	-0.090584	0.00850798	0.0632266	0	0	0
-0.00209101	0.0722991	0.404276	0	0	0	-0.0468083	-0.0469726	-0.0241611	0	0	0
-0.00209101	0.0722991	0.404276	0	0	0	-0.0672004	-0.0370181	0.00268955	0	0	0
-0.00211296	0.072323	0.403577	0	0	0	-0.0672004	-0.0370181	0.00268955	-0.002113	0.072323	0.403576
-0.00211296	0.072323	0.403577	0	0	0	-0.0620124	0.0237078	0.0488822	0	0	0
-0.00211296	0.072323	0.403577	0	0	0	-0.0546256	-0.0430548	0.070086	0	0	0
-0.00211296	0.072323	0.403577	0	0	0	-0.0631486	-0.04702	0.00707594	0	0	0
-0.00211296	0.072323	0.403577	0	0	0	-0.0906373	-0.0442935	0.0261979	0	0	0
-0.00211296	0.072323	0.403577	0	0	0	-0.00419547	-0.079774	-0.0527415	0	0	0
-0.00216991	0.072322	0.404202	0	0	0	-0.00419547	-0.079774	-0.0527415	-0.00217	0.072322	0.404203
-0.00216991	0.072322	0.404202	0	0	0	0.0214513	-0.0524549	0.0574777	0	0	0
-0.00216991	0.072322	0.404202	0	0	0	-0.00799003	-0.118717	0.0637531	0	0	0
-0.00216991	0.072322	0.404202	0	0	0	-0.0302452	-0.0945102	0.0377982	0	0	0
-0.00216991	0.072322	0.404202	0	0	0	0.0177808	-0.0213921	0.0730145	0	0	0
-0.00216991	0.072322	0.404202	0	0	0	0.0247104	-0.0736822	0.00246993	0	0	0
-0.00222591	0.0721752	0.404554	0	0	0	0.0247104	-0.0736822	0.00246993	-0.002226	0.072175	0.404555
-0.00222591	0.0721752	0.404554	0	0	0	0.0404572	-0.0914631	-0.00643491	0	0	0
-0.00222591	0.0721752	0.404554	0	0	0	0.00435998	-0.0300956	0.0203097	0	0	0
-0.00222591	0.0721752	0.404554	0	0	0	-0.0161516	-0.0474397	0.063325	0	0	0
-0.00222591	0.0721752	0.404554	0	0	0	0.0370032	-0.0513496	0.0373652	0	0	0
-0.00222591	0.0721752	0.404554	0	0	0	0.0221646	-0.0900786	-0.00622175	0	0	0
-0.00217009	0.0720692	0.404586	0	0	0	0.0221646	-0.0900786	-0.00622175	-0.00217	0.072069	0.404586
-0.00217009	0.0720692	0.404586	0	0	0	0.0308122	-0.0542708	0.0324486	0	0	0
-0.00217009	0.0720692	0.404586	0	0	0	-0.00495515	-0.0555726	0.0889391	0	0	0
-0.00217009	0.0720692	0.404586	0	0	0	0.0418128	-0.0768979	9.99645e-05	0	0	0
-0.00217009	0.0720692	0.404586	0	0	0	0.0218501	-0.101425	-0.0256962	0	0	0
-0.00217009	0.0720692	0.404586	0	0	0	0.00913041	-0.0513645	-0.0189377	0	0	0
-0.00217009	0.0720692	0.404586	0	0	0	-0.0125164	-0.0867032	-0.0280138	0	0	0
-0.00199026	0.0721798	0.404223	0	0	0	-0.0125164	-0.0867032	-0.0280138	-0.00199	0.07218	0.404222
-0.00199026	0.0721798	0.404223	0	0	0	-0.0225781	-0.0826265	-0.0293688	0	0	0
-0.00199026	0.0721798	0.404223	0	0	0	0.00267353	-0.0482788	0.0354997	0	0	0
-0.00199026	0.0721798	0.404223	0	0	0	-0.00228695	-0.109707	-0.0726281	0	0	0
-0.00199026	0.0721798	0.404223	0	0	0	-0.0185925	-0.122724	-0.033595	0	0	0
-0.00199026	0.0721798	0.404223	0	0	0	0.00854906	-0.0523272	-0.0121417	0	0	0
-0.0021118	0.0723208	0.405252	0	0	0	0.00854906	-0.0523272	-0.0121417	-0.002112	0.072321	0.405254
-0.0021118	0.0723208	0.405252	0	0	0	0.0327708	-0.0485117	-0.0222984	0	0	0
-0.0021118	0.0723208	0.405252	0	0	0	0.00967945	-0.107556	-0.0226749	0	0	0
-0.0021118	0.0723208	0.405252	0	0	0	0.0119812	-0.0410534	-0.0258332	0	0	0
-0.0021118	0.0723208	0.405252	0	0	0	-0.00896192	-0.0385263	-0.0234299	0	0	0
-0.0021118	0.0723208	0.405252	0	0	0	-0.0545755	-0.000424888	-0.023551	0	0	0
-0.00216291	0.0722301	0.404742	0	0	0	-0.0545755	-0.000424888	-0.023551	-0.002163	0.07223	0.404741
-0.00216291	0.0722301	0.404742	0	0	0	-0.00846166	-0.0387499	-0.0361252	0	0	0
-0.00216291	0.0722301	0.404742	0	0	0	-0.0925983	-0.0853135	-0.025603	0	0	0
-0.00216291	0.0722301	0.404742	0	0	0	0.03973	-0.109291	-0.0810874	0	0	0
-0.00216291	0.0722301	0.404742	0	0	0	-0.031455	-0.109579	-0.0712179	0	0	0
-0.00216291	0.0722301	0.404742	0	0	0	-0.0110954	-0.0829471	-0.0651022	0	0	0
-0.00216	0.0721312	0.40392	0	0	0	-0.0110954	-0.0829471	-0.0651022	-0.00216	0.072131	0.403919
-0.00216	0.0721312	0.40392	0	0	0	-0.00754126	-0.0797331	-0.0141059	0	0	0
-0.00216	0.0721312	0.40392	0	0	0	-0.0166276	-0.0273385	0.012791	0	0	0
-0.00216	0.0721312	0.40392	0	0	0	0.00148468	-0.0652664	-0.00132634	0	0	0
-0.00216	0.0721312	0.40392	0	0	0	0.0282899	-0.0648786	-0.0195681	0	0	0
-0.00216	0.0721312	0.40392	0	0	0	0.00756253	-0.0539482	0.0314067	0	0	0
-0.00213804	0.0720042	0.403599	0	0	0	0.00756253	-0.0539482	0.0314067	-0.002138	0.072004	0.403598
-0.00213804	0.0720042	0.403599	0	0	0	0.0022209	0.0135561	0.0987513	0	0	0
-0.00213804	0.0720042	0.403599	0	0	0	0.00547578	-0.0744674	0.0416087	0	0	0
-0.00213804	0.0720042	0.403599	0	0	0	-0.0488171	-0.0172088	0.00938314	0	0	0
-0.00213804	0.0720042	0.403599	0	0	0	-0.0130853	-0.0619177	-0.0302664	0	0	0
-0.00213804	0.0720042	0.403599	0	0	0	-0.0437471	-0.0707457	0.0243951	0	0	0
-0.00210705	0.0722765	0.404342	0	0	0	-0.0437471	-0.0707457	0.0243951	-0.002107	0.072277	0.404343
-0.00210705	0.0722765	0.404342	0	0	0	-0.0369399	-0.0789883	0.0574864	0	0	0
-0.00210705	0.0722765	0.404342	0	0	0	-0.00460711	-0.0922136	-0.0486629	0	0	0
-0.00210705	0.0722765	0.404342	0	0	0	-0.0483999	-0.108058	-0.0229411	0	0	0
-0.00210705	0.0722765	0.404342	0	0	0	-0.0729636	-0.0425222	0.0739807	0	0	0
-0.00210705	0.0722765	0.404342	0	0	0	-0.0105059	-0.0904909	0.018858	0	0	0
-0.00210301	0.0722431	0.404079	0	0	0	-0.0105059	-0.0904909	0.018858	-0.002103	0.072243	0.404079
-0.00210301	0.0722431	0.404079	0	0	0	0.0408783	-0.0652511	0.0556597	0	0	0
-0.00210301	0.0722431	0.404079	0	0	0	0.00751254	-0.0191768	0.0698884	0	0	0
-0.00210301	0.0722431	0.404079	0	0	0	-0.0257418	0.0269911	0.124253	0	0	0
-0.00210301	0.0722431	0.404079	0	0	0	-0.00741846	-0.0224462	0.019934	0	0	0
-0.00210301	0.0722431	0.404079	0	0	0	-0.0797594	-0.0113916	0.0331068	0	0	0
-0.00211398	0.0722799	0.403494	0	0	0	-0.0797594	-0.0113916	0.0331068	-0.002114	0.07228	0.403493
-0.00211398	0.0722799	0.403494	0	0	0	0.0144075	-0.0650117	0.016758	0	0	0
-0.00211398	0.0722799	0.403494	0	0	0	-0.0233032	-0.0187689	-0.0197573	0	0	0
-0.00211398	0.0722799	0.403494	0	0	0	-0.00915562	-0.0742992	-0.0482436	0	0	0
-0.00211398	0.0722799	0.403494	0	0	0	-0.0311731	-0.0735666	0.0279941	0	0	0
-0.00211398	0.0722799	0.403494	0	0	0	-0.0653891	-0.0216276	0.0417446	0	0	0
-0.00217889	0.07229	0.403912	0	0	0	-0.0653891	-0.0216276	0.0417446	-0.002179	0.07229	0.403913
-0.00217889	0.07229	0.403912	0	0	0	0.00648987	-0.114084	-0.0902053	0	0	0
-0.00217889	0.07229	0.403912	0	0	0	-3.03862e-05	-0.0681823	-0.0544717	0	0	0
-0.00217889	0.07229	0.403912	0	0	0	-0.0360936	-0.0294827	0.0265073	0	0	0
-0.00217889	0.07229	0.403912	0	0	0	-0.00927158	-0.0596467	-0.0462897	0	0	0
-0.00217889	0.07229	0.403912	0	0	0	-0.0376242	-0.0867685	0.0144403	0	0	0
-0.00216402	0.0721742	0.404198	0	0	0	-0.0376242	-0.0867685	0.0144403	-0.002164	0.072174	0.404198
-0.00216402	0.0721742	0.404198	0	0	0	0.0063288	-0.0223606	-0.0633055	0	0	0
-0.00216402	0.0721742	0.404198	0	0	0	0.0147924	-0.0441326	0.0606774	0	0	0
-0.00216402	0.0721742	0.404198	0	0	0	0.0161264	0.00723414	0.022288	0	0	0
-0.00216402	0.0721742	0.404198	0	0	0	0.0240425	-0.0394386	-0.0232517	0	0	0
-0.00216402	0.0721742	0.404198	0	0	0	-0.0450073	-0.0050265	0.0792673	0	0	0
-0.00211508	0.072157	0.40468	0	0	0	-0.0450073	-0.0050265	0.0792673	-0.002115	0.072157	0.404681
-0.00211508	0.072157	0.40468	0	0	0	-0.0389175	-0.0251693	0.0113262	0	0	0
-0.00211508	0.072157	0.40468	0	0	0	-0.00396483	-0.0308435	0.000939378	0	0	0
-0.00211508	0.072157	0.40468	0	0	0	0.067488	-0.151337	-0.054817	0	0	0
-0.00211508	0.072157	0.40468	0	0	0	-0.00868095	-0.108526	-0.0432194	0	0	0
-0.00211508	0.072157	0.40468	0	0	0	-0.0386925	-0.0961004	-0.0566786	0	0	0
-0.00220086	0.072181	0.40486	0	0	0	-0.0386925	-0.0961004	-0.0566786	-0.002201	0.072181	0.40486
-0.00220086	0.072181	0.40486	0	0	0	-0.01256	-0.104806	-0.0270634	0	0	0
-0.00220086	0.072181	0.40486	0	0	0	-0.0560767	-0.064118	0.0338064	0	0	0
-0.00220086	0.072181	0.40486	0	0	0	-0.0944053	-0.00181982	0.0257834	0	0	0
-0.00220086	0.072181	0.40486	0	0	0	-0.0125529	-0.0387816	-0.0528823	0	0	0
-0.00220086	0.072181	0.40486	0	0	0	0.014127	-0.038422	0.0150849	0	0	0
-0.00228786	0.0722359	0.405093	0	0	0	0.014127	-0.038422	0.0150849	-0.002288	0.072236	0.405093
-0.00228786	0.0722359	0.405093	0	0	0	-0.00918051	-0.00588548	0.00273515	0	0	0
-0.00228786	0.0722359	0.405093	0	0	0	-0.0148568	-0.0218355	0.0492896	0	0	0
-0.00228786	0.0722359	0.405093	0	0	0	-0.0103158	-0.0751693	-0.0277677	0	0	0
-0.00228786	0.0722359	0.405093	0	0	0	-0.0432073	-0.0758538	-0.0174996	0	0	0
-0.00228786	0.0722359	0.405093	0	0	0	-0.0417806	-0.0419514	0.0443736	0	0	0
-0.00225505	0.0721951	0.404938	0	0	0	-0.0417806	-0.0419514	0.0443736	-0.002255	0.072195	0.404938
-0.00225505	0.0721951	0.404938	0	0	0	-0.00615639	-0.0422277	0.0215314	0	0	0
-0.00225505	0.0721951	0.404938	0	0	0	-0.0060647	-0.0365569	0.0125713	0	0	0
-0.00225505	0.0721951	0.404938	0	0	0	0.0359217	-0.076997	0.00647135	0	0	0
-0.00225505	0.0721951	0.404938	0	0	0	-0.0395173	-0.0505545	0.0300321	0	0	0
-0.00225505	0.0721951	0.404938	0	0	0	-0.0175879	-0.0816731	-0.0217924	0	0	0
-0.00223204	0.0720433	0.404167	0	0	0	-0.0175879	-0.0816731	-0.0217924	-0.002232	0.072043	0.404166
-0.00223204	0.0720433	0.404167	0	0	0	-0.0280502	-0.00891147	0.029662	0	0	0
-0.00223204	0.0720433	0.404167	0	0	0	-0.0567786	-0.0314927	0.03905	0	0	0
-0.00223204	0.0720433	0.404167	0	0	0	-0.0168055	-0.0369104	0.0739813	0	0	0
-0.00223204	0.0720433	0.404167	0	0	0	0.00534252	-0.0727592	0.0293631	0	0	0
-0.00223204	0.0720433	0.404167	0	0	0	0.00218746	-0.0461704	0.00334927	0	0	0
-0.00223204	0.0720433	0.404167	0	0	0	-0.0187311	-0.0360634	0.0496273	0	0	0
-0.00221003	0.0718952	0.403385	0	0	0	-0.0187311	-0.0360634	0.0496273	-0.00221	0.071895	0.403384
-0.00221003	0.0718952	0.403385	0	0	0	-0.0320059	-0.0297164	0.0883914	0	0	0
-0.00221003	0.0718952	0.403385	0	0	0	0.0319138	-0.0601672	0.0833958	0	0	0
-0.00221003	0.0718952	0.403385	0	0	0	-0.00920861	-0.0529258	-0.0262152	0	0	0
-0.00221003	0.0718952	0.403385	0	0	0	-0.015006	-0.100139	-0.00885146	0	0	0
-0.00221003	0.0718952	0.403385	0	0	0	0.00965828	-0.0695022	0.035223	0	0	0
-0.00216108	0.0722534	0.404268	0	0	0	0.00965828	-0.0695022	0.035223	-0.002161	0.072254	0.404269
-0.00216108	0.0722534	0.404268	0	0	0	-0.0157165	-0.0451466	0.036743	0	0	0
-0.00216108	0.0722534	0.404268	0	0	0	-0.0766219	-0.0168211	0.0371248	0	0	0
-0.00216108	0.0722534	0.404268	0	0	0	-0.0484948	-0.0612755	0.052947	0	0	0
-0.00216108	0.0722534	0.404268	0	0	0	0.00203939	-0.0935849	-0.00667667	0	0	0
-0.00216108	0.0722534	0.404268	0	0	0	-0.031461	-0.0944598	0.00196665	0	0	0
-0.00215002	0.072237	0.404118	0	0	0	-0.031461	-0.0944598	0.00196665	-0.00215	0.072237	0.404118
-0.00215002	0.072237	0.404118	0	0	0	-0.0349606	-0.049037	0.0155667	0	0	0
-0.00215002	0.072237	0.404118	0	0	0	-0.0452663	-0.0128687	-0.003816	0	0	0
-0.00215002	0.072237	0.404118	0	0	0	-0.0220185	-0.0659782	-0.0574525	0	0	0
-0.00215002	0.072237	0.404118	0	0	0	0.0100182	-0.0424015	0.0106124	0	0	0
-0.00215002	0.072237	0.404118	0	0	0	0.0160059	-0.0228734	-0.000522882	0	0	0
-0.00218694	0.0722081	0.404348	0	0	0	0.0160059	-0.0228734	-0.000522882	-0.002187	0.072208	0.404348
-0.00218694	0.0722081	0.404348	0	0	0	-0.00275803	-0.0261438	0.0288891	0	0	0
-0.00218694	0.0722081	0.404348	0	0	0	-0.00942122	-0.0512888	-0.0768288	0	0	0
-0.00218694	0.0722081	0.404348	0	0	0	-0.044002	-0.0596388	-0.0426065	0	0	0
-0.00218694	0.0722081	0.404348	0	0	0	-0.0209119	-0.0533696	-0.0980098	0	0	0
-0.00218694	0.0722081	0.404348	0	0	0	-0.0430877	-0.0935753	-0.0793903	0	0	0
-0.00222194	0.0721741	0.404134	0	0	0	-0.0430877	-0.0935753	-0.0793903	-0.002222	0.072174	0.404134
-0.00222194	0.0721741	0.404134	0	0	0	-0.0517004	-0.100472	0.0163785	0	0	0
-0.00222194	0.0721741	0.404134	0	0	0	-0.0190429	-0.0161861	0.0161783	0	0	0
-0.00222194	0.0721741	0.404134	0	0	0	-0.042718	-0.0255126	-0.00342681	0	0	0
-0.00222194	0.0721741	0.404134	0	0	0	-0.0683594	-0.0294908	-0.0214834	0	0	0
-0.00222194	0.0721741	0.404134	0	0	0	-0.018343	-0.0338746	0.0336201	0	0	0
-0.00218606	0.0721031	0.404487	0	0	0	-0.018343	-0.0338746	0.0336201	-0.002186	0.072103	0.404488
-0.00218606	0.0721031	0.404487	0	0	0	-0.0143713	0.00540092	0.0331849	0	0	0
-0.00218606	0.0721031	0.404487	0	0	0	-0.0383154	-0.0690203	-0.00709999	0	0	0
-0.00218606	0.0721031	0.404487	0	0	0	0.0148788	-0.0811438	0.0382725	0	0	0
-0.00218606	0.0721031	0.404487	0	0	0	-0.0119313	-0.12175	-0.0332447	0	0	0
-0.00218606	0.0721031	0.404487	0	0	0	-0.008058	-0.0656122	-0.00462676	0	0	0
-0.00215705	0.0720521	0.404621	0	0	0	-0.008058	-0.0656122	-0.00462676	-0.002157	0.072052	0.404621
-0.00215705	0.0720521	0.404621	0	0	0	0.00681441	-0.0829731	-0.0181224	0	0	0
-0.00215705	0.0720521	0.404621	0	0	0	-0.0205547	-0.0421855	-0.0197756	0	0	0
-0.00215705	0.0720521	0.404621	0	0	0	-0.0440127	-0.0977704	-0.0340297	0	0	0
-0.00215705	0.0720521	0.404621	0	0	0	-0.0409841	-0.06204	-0.0267478	0	0	0
-0.00215705	0.0720521	0.404621	0	0	0	-0.0425123	-0.140886	-0.0512094	0	0	0
-0.00214103	0.0721089	0.404791	0	0	0	-0.0425123	-0.140886	-0.0512094	-0.002141	0.072109	0.404791
-0.00214103	0.0721089	0.404791	0	0	0	-0.00636241	-0.0480864	0.0503465	0	0	0
-0.00214103	0.0721089	0.404791	0	0	0	-0.00146648	-0.107153	0.0360306	0	0	0
-0.00214103	0.0721089	0.404791	0	0	0	-0.0462925	-0.072971	0.081437	0	0	0
-0.00214103	0.0721089	0.404791	0	0	0	0.0232327	-0.0726193	0.0430611	0	0	0
-0.00214103	0.0721089	0.404791	0	0	0	0.0171296	-0.0567056	0.0106227	0	0	0
-0.0022009	0.0721859	0.40514	0	0	0	0.0171296	-0.0567056	0.0106227	-0.002201	0.072186	0.405141
-0.0022009	0.0721859	0.40514	0	0	0	0.00229039	-0.102955	0.00312414	0	0	0
-0.0022009	0.0721859	0.40514	0	0	0	-0.0458799	-0.0673787	-0.0271444	0	0	0
-0.0022009	0.0721859	0.40514	0	0	0	-0.0593283	-0.030057	0.0357178	0	0	0
-0.0022009	0.0721859	0.40514	0	0	0	-0.0197628	0.00900035	0.0854833	0	0	0
-0.0022009	0.0721859	0.40514	0	0	0	-0.0174582	-0.0849803	-0.0126115	0	0	0
-0.00221697	0.072175	0.405013	0	0	0	-0.0174582	-0.0849803	-0.0126115	-0.002217	0.072175	0.405013
-0.00221697	0.072175	0.405013	0	0	0	-0.00193565	-0.133375	0.049156	0	0	0
-0.00221697	0.072175	0.405013	0	0	0	0.0261964	-0.109473	0.0100275	0	0	0
-0.00221697	0.072175	0.405013	0	0	0	-0.0427672	-0.0898662	0.0621681	0	0	0
-0.00221697	0.072175	0.405013	0	0	0	-0.0283252	-0.0363016	-0.0167274	0	0	0
-0.00221697	0.072175	0.405013	0	0	0	-0.00080977	-0.0459184	0.0173029	0	0	0
-0.00219903	0.0720941	0.404449	0	0	0	-0.00080977	-0.0459184	0.0173029	-0.002199	0.072094	0.404448
-0.00219903	0.0720941	0.404449	0	0	0	0.00995511	-0.0780625	0.0608845	0	0	0
-0.00219903	0.0720941	0.404449	0	0	0	-0.0260488	-0.0718171	-0.0168578	0	0	0
-0.00219903	0.0720941	0.404449	0	0	0	-0.00198838	-0.0370833	-0.0163014	0	0	0
-0.00219903	0.0720941	0.404449	0	0	0	0.00845466	-0.0224522	-0.0192236	0	0	0
-0.00219903	0.0720941	0.404449	0	0	0	0.000314776	-0.0964305	0.00800324	0	0	0
-0.00215807	0.0720111	0.403839	0	0	0	0.000314776	-0.0964305	0.00800324	-0.002158	0.072011	0.403838
-0.00215807	0.0720111	0.403839	0	0	0	0.0468185	-0.0292534	0.0487975	0	0	0
-0.00215807	0.0720111	0.403839	0	0	0	0.00656357	0.00711899	0.0482194	0	0	0
-0.00215807	0.0720111	0.403839	0	0	0	-0.0219373	-0.0753105	0.0134534	0	0	0
-0.00215807	0.0720111	0.403839	0	0	0	-0.00744274	-0.0618535	-0.00278729	0	0	0
-0.00215807	0.0720111	0.403839	0	0	0	0.0395936	-0.124189	-0.102499	0	0	0
-0.00212605	0.0722975	0.404509	0	0	0	0.0395936	-0.124189	-0.102499	-0.002126	0.072298	0.40451
-0.00212605	0.0722975	0.404509	0	0	0	0.0186474	-0.113206	-0.0533089	0	0	0
-0.00212605	0.0722975	0.404509	0	0	0	0.0206192	-0.0584849	0.040655	0	0	0
-0.00212605	0.0722975	0.404509	0	0	0	0.000240974	-0.0299823	-0.0394738	0	0	0
-0.00212605	0.0722975	0.404509	0	0	0	0.0137765	-0.0286464	-0.0278981	0	0	0
-0.00212605	0.0722975	0.404509	0	0	0	0.0157432	-0.0279486	-0.00768293	0	0	0
-0.00212101	0.0722281	0.404062	0	0	0	0.0157432	-0.0279486	-0.00768293	-0.002121	0.072228	0.404061
-0.00212101	0.0722281	0.404062	0	0	0	0.0234965	-0.0647737	-0.0208244	0	0	0
-0.00212101	0.0722281	0.404062	0	0	0	0.00987999	-0.0986558	-0.0401219	0	0	0
-0.00212101	0.0722281	0.404062	0	0	0	-0.0284385	-0.0523951	-0.00292532	0	0	0
-0.00212101	0.0722281	0.404062	0	0	0	-0.0565204	-0.0500059	-0.0164865	0	0	0
-0.00212101	0.0722281	0.404062	0	0	0	-0.042892	-0.0667432	-0.0421942	0	0	0
-0.002122	0.072212	0.404342	0	0	0	-0.042892	-0.0667432	-0.0421942	-0.002122	0.072212	0.404342
-0.002122	0.072212	0.404342	0	0	0	-0.0652649	-0.0472022	-0.0151034	0	0	0
-0.002122	0.072212	0.404342	0	0	0	-0.0805253	-0.0544852	-0.00365493	0	0	0
-0.002122	0.072212	0.404342	0	0	0	-0.0820327	-0.0737478	-0.0730518	0	0	0
-0.002122	0.072212	0.404342	0	0	0	-0.0344218	-0.0702815	0.00902302	0	0	0
-0.002122	0.072212	0.404342	0	0	0	0.00529695	-0.0533111	-0.0119946	0	0	0
-0.002122	0.072212	0.404342	0	0	0	-0.0533453	-0.0605063	-0.0119794	0	0	0
-0.00213898	0.072239	0.404578	0	0	0	-0.0533453	-0.0605063	-0.0119794	-0.002139	0.072239	0.404578
-0.00213898	0.072239	0.404578	0	0	0	-0.00914551	-0.0277732	0.00750619	0	0	0
-0.00213898	0.072239	0.404578	0	0	0	-0.0292929	-0.0107297	0.00915755	0	0	0
-0.00213898	0.072239	0.404578	0	0	0	0.0171635	-0.0782164	0.0203679	0	0	0
-0.00213898	0.072239	0.404578	0	0	0	-0.0314206	-0.00838133	-0.048436	0	0	0
-0.00213898	0.072239	0.404578	0	0	0	-0.00889319	0.0137166	0.0780243	0	0	0
