0.029293	-0.277688	-0.157615
0.021932	-0.148344	-0.193525
0.093561	-0.043472	-0.107284
0.105277	0.008585	-0.07852
0.162386	0.005527	-0.02819
0.054683	0.007281	-0.00664
0.121844	-0.048275	-0.104844
0.076725	-0.041614	-0.183912
0.089264	-0.061199	-0.104926
0.061224	-0.090603	-0.184026
2.5e-05	-0.100855	-0.13622
0.022785	0.010662	-0.098009
-0.045042	-0.004739	-0.06702
0.009199	-0.012924	-0.052788
-0.113234	-0.097501	-0.060165
-0.115914	-0.017075	-0.05796
-0.161538	-0.042002	0.001711
-0.14264	0.131329	-0.008064
-0.044943	0.05808	-0.029793
-0.124275	0.073409	-0.06591
-0.158186	0.055283	-0.025379
-0.134562	0.018049	-0.011199
-0.189785	0.171806	0.012541
-0.125612	0.129271	0.005178
-0.090494	0.105965	0.009818
-0.167882	0.202332	0.076725
-0.20477	0.269946	0.033479
-0.141554	0.189233	0.062128
-0.119318	0.285749	0.042902
-0.102096	0.305637	-0.014624
-0.085128	0.390103	-0.062547
-0.061199	0.383814	-0.007465
-0.099471	0.435108	0.040428
-0.09248	0.36236	-0.002666
-0.135674	0.37111	-0.050563
-0.143068	0.472973	-0.043361
-0.1194	0.345643	-0.084051
-0.153267	0.407537	-0.05049
-0.180109	0.479434	0.002249
-0.168761	0.293476	-0.067146
-0.219528	0.430541	-0.026383
-0.153231	0.390877	0.023986
-0.170527	0.291455	0.016854
-0.178311	0.319158	-0.021408
-0.210211	0.3277	0.036147
-0.192124	0.346	-0.009257
-0.240889	0.165831	-0.006778
-0.251296	0.184571	-0.013882
-0.269185	0.141171	-0.044912
-0.291752	0.054894	-0.037627
-0.176143	0.085893	-0.035069
-0.273302	0.040268	-0.008596
-0.262953	0.049745	-0.025211
-0.319848	0.064068	-0.089711
-0.328754	0.051933	-0.106316
-0.301735	0.034995	-0.1349
-0.288976	0.056175	-0.125174
-0.28588	0.046232	-0.15376
-0.294941	-0.047334	-0.100901
-0.258495	0.038472	-0.079178
-0.250678	0.01643	-0.0407
-0.283545	0.013555	-0.093238
-0.316229	0.084592	-0.049991
-0.305639	-0.066747	-0.071425
-0.27841	-0.045924	-0.114403
-0.287194	-0.058635	-0.025646
-0.288955	-0.092893	-0.087764
-0.293037	0.023337	-0.04211
-0.333124	-0.099709	-0.135362
-0.232134	-0.06491	-0.075314
-0.221985	0.046301	-0.032044
-0.295679	0.040207	-0.11092
-0.2711	-0.09016	-0.050891
-0.186712	0.049748	-0.057918
-0.215118	-0.011447	-0.155937
-0.195542	0.09729	-0.129422
-0.188101	0.031302	-0.083734
-0.154367	0.125354	-0.114681
-0.122752	0.118737	-0.011532
-0.169744	0.147886	-0.020984
-0.190105	0.136278	0.065341
-0.191287	0.201175	0.125319
-0.235706	0.203879	-0.001506
-0.134189	0.146753	-0.044489
-0.159565	0.089902	-0.018025
-0.065574	0.112185	-0.020267
-0.108287	0.039188	0.020614
-0.053251	-0.028402	0.054345
0.058478	-0.088328	0.090537
0.157629	-0.159771	0.193835
0.241597	-0.252131	0.199
0.26756	-0.298501	0.127562
0.42161	-0.404002	0.106515
0.436576	-0.51833	0.140559
0.527357	-0.615076	0.129149
0.596164	-0.637403	0.124944
0.709806	-0.678697	0.17587
0.651314	-0.646001	0.219575
0.721409	-0.607899	0.205841
0.677189	-0.515091	0.170491
0.724203	-0.671283	0.106375
0.723339	-0.616706	0.073378
0.676944	-0.657867	0.064324
0.692451	-0.596051	0.060072
0.673042	-0.561036	0.010238
0.707283	-0.500976	-0.099532
0.729638	-0.410123	-0.120694
0.793239	-0.484711	-0.199379
0.789783	-0.391814	-0.17029
0.822263	-0.354296	-0.157969
0.858308	-0.353647	-0.227148
0.892019	-0.208214	-0.281945
0.850367	-0.264074	-0.396701
0.824411	-0.234411	-0.260064
0.827674	-0.152758	-0.374924
0.80994	-0.210527	-0.485024
0.761709	-0.11797	-0.444271
0.678567	-0.061762	-0.525725
0.617071	-0.070741	-0.53533
0.54515	-0.058646	-0.406119
