-0.001392	-0.01285	0.377236
-0.001503	-0.012935	0.377094
-0.001612	-0.013075	0.376891
-0.001664	-0.012731	0.376739
-0.001746	-0.012573	0.376572
-0.001702	-0.012509	0.37651
-0.001666	-0.012503	0.376364
-0.001638	-0.012726	0.376434
-0.001577	-0.012748	0.376764
-0.001467	-0.012742	0.377119
-0.001369	-0.012795	0.376698
-0.001195	-0.013092	0.376782
-0.001033	-0.013238	0.37718
-0.000788	-0.013433	0.377211
-0.000259	-0.013062	0.377792
0.000309	-0.012869	0.378048
0.000829	-0.012637	0.378167
0.001374	-0.012521	0.378615
0.001931	-0.012542	0.378979
0.002266	-0.012377	0.379348
0.00262	-0.012242	0.37981
0.002664	-0.012194	0.380133
0.002694	-0.012174	0.37993
0.002483	-0.012193	0.379233
0.002143	-0.012333	0.378744
0.002108	-0.011985	0.378724
0.001589	-0.012056	0.378377
0.001119	-0.012085	0.378189
0.000693	-0.012222	0.377257
9.6e-05	-0.012628	0.376954
-0.000604	-0.012661	0.376739
-0.001256	-0.012687	0.376608
-0.001883	-0.01291	0.375603
-0.002262	-0.013251	0.374972
-0.002689	-0.013435	0.374756
-0.002977	-0.013628	0.374493
-0.002935	-0.013042	0.374873
-0.003163	-0.012839	0.374903
-0.003182	-0.01268	0.374667
-0.003062	-0.012611	0.374533
-0.002998	-0.012708	0.374743
-0.002809	-0.012635	0.374685
-0.00268	-0.012567	0.374778
-0.002709	-0.012569	0.374121
-0.002688	-0.012697	0.374278
-0.00275	-0.013035	0.374275
-0.002835	-0.013117	0.373997
-0.002718	-0.012881	0.373849
-0.002715	-0.012702	0.374225
-0.002724	-0.01249	0.373954
-0.002975	-0.01243	0.373518
-0.003151	-0.012516	0.373108
-0.003436	-0.012378	0.37332
-0.003893	-0.012411	0.373423
-0.004278	-0.012561	0.373304
-0.004748	-0.012844	0.372805
-0.005283	-0.013365	0.371992
-0.005708	-0.0138	0.371697
-0.006019	-0.014431	0.37172
-0.006266	-0.014971	0.371738
-0.00623	-0.015018	0.371479
-0.006186	-0.015065	0.3717
-0.006086	-0.014801	0.371548
-0.005832	-0.014056	0.371756
-0.00558	-0.013436	0.37192
-0.005233	-0.012835	0.371348
-0.004948	-0.012376	0.371251
-0.004836	-0.012201	0.37123
-0.004804	-0.012318	0.371246
-0.00457	-0.012579	0.371464
-0.004618	-0.01298	0.371909
